Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Total_Learning_Effort
0.324,0.525,1.0,0.5,0.0,0.333,0.22,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.2,0.289
0.353,0.275,0.0,0.5,0.0,0.667,0.2,1.0,0.0,0.625,0.0,1.0,1.0,1.0,0.667,0.0,0.0,0.178,0.447
0.5,0.9,0.5,0.5,0.0,0.333,0.42,0.5,1.0,0.625,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.378,0.579
0.529,0.925,0.5,1.0,1.0,0.333,0.06,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.267,0.474
0.765,0.4,0.5,0.5,0.0,0.667,0.92,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.867,0.737
0.324,0.9,0.5,1.0,1.0,0.0,0.94,0.0,1.0,0.25,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.333,0.342
0.676,0.375,0.0,0.5,0.0,0.333,0.44,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.244,0.605
0.471,0.725,0.0,0.5,1.0,0.167,0.2,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.333,0.0,0.0,0.311,0.526
0.5,0.475,0.5,0.0,1.0,0.333,0.48,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.2,0.5
0.618,0.125,0.5,0.5,0.0,0.5,0.1,0.0,1.0,0.125,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.178,0.579
0.294,0.925,1.0,1.0,0.0,0.5,0.4,0.5,1.0,0.125,0.0,1.0,1.0,0.5,0.667,0.0,0.0,0.356,0.289
0.559,0.45,1.0,0.5,0.0,0.5,0.08,0.5,1.0,0.125,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.222,0.526
0.529,0.725,0.0,0.5,1.0,0.833,0.7,0.0,1.0,0.125,0.5,0.5,1.0,0.0,0.833,0.0,0.0,0.289,0.5
0.588,0.375,0.5,0.5,0.0,0.5,0.28,1.0,1.0,0.125,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.2,0.553
0.559,0.025,0.0,0.0,1.0,1.0,0.52,1.0,1.0,0.125,1.0,1.0,1.0,1.0,0.333,0.0,1.0,0.2,0.526
0.941,0.1,0.5,0.5,1.0,0.667,0.02,0.5,1.0,0.25,0.5,0.5,1.0,0.0,0.833,1.0,1.0,0.244,0.895
0.382,0.5,1.0,0.5,0.0,0.333,0.52,0.5,1.0,0.125,0.5,1.0,1.0,1.0,0.667,0.0,1.0,0.289,0.368
0.412,0.7,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.375,0.0,1.0,1.0,0.5,0.833,0.0,0.0,0.267,0.447
0.382,0.325,0.0,1.0,1.0,0.5,0.92,0.5,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.244,0.368
0.412,0.7,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.289,0.421
0.382,0.7,0.0,0.5,0.0,0.5,0.1,0.5,1.0,0.375,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.244,0.421
0.706,0.7,0.5,0.5,0.0,0.5,0.34,0.5,1.0,0.375,1.0,0.5,1.0,0.5,0.667,0.0,1.0,0.356,0.711
0.765,0.5,0.5,1.0,1.0,0.667,0.04,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.667,0.0,0.0,0.356,0.789
0.412,0.925,0.5,1.0,0.0,0.5,0.54,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.667,0.0,1.0,0.289,0.368
0.353,0.5,1.0,0.0,0.0,0.833,0.12,1.0,1.0,0.375,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.2,0.395
0.588,0.45,0.5,0.5,1.0,1.0,0.48,0.0,1.0,0.375,0.5,0.5,1.0,0.0,0.667,0.0,1.0,0.267,0.605
0.412,0.2,1.0,0.5,1.0,0.0,0.3,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.333,0.0,1.0,0.2,0.368
0.618,0.3,1.0,0.0,1.0,0.667,0.76,1.0,1.0,0.375,0.0,0.5,1.0,1.0,0.333,0.0,0.0,0.289,0.632
0.529,0.05,0.5,0.0,0.0,0.333,0.48,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.156,0.474
0.235,0.625,0.5,0.0,1.0,0.0,0.84,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.167,0.0,1.0,0.2,0.211
0.765,0.25,0.0,1.0,0.0,0.667,0.94,0.0,1.0,0.375,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.333,0.763
0.824,0.3,0.5,0.5,0.0,0.667,0.96,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.667,0.0,1.0,0.289,0.737
0.382,0.775,0.5,0.5,0.0,0.667,0.26,1.0,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.311,0.395
0.441,0.325,0.0,0.5,1.0,0.667,0.76,0.0,1.0,0.375,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.222,0.474
0.559,0.25,0.5,1.0,1.0,0.667,0.44,0.5,1.0,0.25,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.267,0.553
0.559,0.175,1.0,0.5,0.0,0.333,0.42,0.0,1.0,0.25,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.222,0.553
0.618,0.775,1.0,0.5,0.0,0.5,0.86,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.356,0.553
0.853,0.125,0.5,0.0,1.0,0.667,0.14,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.222,0.816
0.471,0.45,0.5,0.5,1.0,0.833,0.48,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.833,0.0,0.0,0.244,0.474
0.353,0.5,1.0,0.5,0.0,0.5,0.6,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.833,0.0,0.0,0.222,0.316
0.265,0.675,0.5,0.5,1.0,0.5,0.06,0.0,1.0,0.25,0.5,0.5,0.0,0.5,0.167,0.0,1.0,0.222,0.289
0.382,0.625,0.0,0.5,0.0,0.5,0.86,1.0,1.0,0.125,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.289,0.368
0.5,0.8,0.5,0.5,1.0,0.167,0.32,0.5,1.0,0.25,0.5,0.5,1.0,0.0,0.333,1.0,1.0,0.289,0.5
0.824,0.05,1.0,0.5,0.0,0.667,0.66,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.333,1.0,0.0,0.267,0.737
0.412,0.3,0.0,0.5,1.0,0.167,0.92,1.0,1.0,0.375,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.222,0.447
0.529,0.275,0.5,0.0,0.0,0.667,0.72,0.5,1.0,0.25,0.5,1.0,1.0,0.5,0.333,0.0,1.0,0.244,0.526
0.5,0.15,0.5,0.5,1.0,0.5,0.88,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.667,0.0,0.0,0.178,0.447
0.706,0.3,1.0,1.0,1.0,0.167,0.06,0.5,1.0,0.125,1.0,0.5,0.0,0.5,0.833,0.0,1.0,0.333,0.658
0.941,0.3,1.0,1.0,1.0,0.167,0.5,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.833,0.0,1.0,0.378,0.868
0.412,0.525,0.5,1.0,0.0,0.333,0.56,0.5,1.0,0.25,0.0,0.5,0.0,1.0,0.333,0.0,1.0,0.267,0.421
0.412,0.675,1.0,0.0,1.0,0.333,0.68,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.267,0.368
0.676,0.375,0.0,0.5,1.0,0.833,0.12,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.833,0.0,1.0,0.244,0.632
0.618,0.725,0.0,0.5,0.0,0.5,0.66,0.5,0.0,0.125,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.244,0.579
0.824,0.325,1.0,0.5,1.0,0.667,0.14,0.5,1.0,0.25,0.0,1.0,1.0,0.5,0.667,0.0,1.0,0.311,0.789
0.618,0.3,0.5,0.0,1.0,0.833,0.06,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.667,1.0,1.0,0.156,0.553
0.441,0.55,0.0,0.5,0.0,0.833,0.46,0.0,1.0,0.25,0.0,0.5,1.0,1.0,0.667,0.0,0.0,0.244,0.447
0.618,0.025,0.5,0.5,0.0,0.5,0.6,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.2,0.553
0.706,0.075,1.0,0.5,1.0,0.333,0.96,0.5,1.0,0.125,0.0,1.0,1.0,1.0,0.333,0.0,0.0,0.267,0.658
0.647,0.425,1.0,1.0,0.0,0.667,0.7,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.167,0.0,1.0,0.356,0.632
0.588,0.95,1.0,0.5,1.0,0.333,0.6,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.4,0.553
0.676,0.725,0.5,0.0,1.0,1.0,0.22,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.289,0.605
0.706,0.1,1.0,0.0,1.0,0.667,0.16,0.5,1.0,0.25,1.0,1.0,1.0,0.5,0.167,0.0,1.0,0.244,0.684
0.735,0.85,0.5,1.0,1.0,0.5,0.6,0.5,1.0,0.375,0.0,1.0,1.0,1.0,0.667,0.0,1.0,0.444,0.737
0.618,0.725,0.5,1.0,1.0,0.667,0.22,0.5,1.0,0.125,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.378,0.579
0.471,0.6,1.0,0.0,1.0,0.5,0.7,0.5,1.0,0.125,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.289,0.447
0.529,0.825,0.5,0.5,1.0,0.333,0.12,0.5,0.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.289,0.5
0.706,0.4,0.0,1.0,1.0,0.667,0.34,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.667,0.0,1.0,0.311,0.658
0.353,0.225,0.5,0.5,1.0,0.5,0.78,0.5,1.0,0.125,0.0,1.0,1.0,0.0,0.333,0.0,0.0,0.178,0.342
0.559,0.5,0.5,1.0,1.0,1.0,0.84,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.333,0.0,0.0,0.333,0.5
0.441,0.55,0.0,0.5,1.0,0.333,0.34,0.0,1.0,0.125,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.244,0.421
0.5,0.55,0.0,0.0,1.0,0.667,0.2,0.5,1.0,0.375,0.5,1.0,1.0,1.0,0.667,0.0,1.0,0.244,0.526
0.735,0.575,0.5,1.0,0.0,0.333,0.96,0.5,1.0,0.125,0.0,1.0,0.0,0.5,0.333,0.0,1.0,0.378,0.684
0.529,0.95,0.0,0.5,0.0,0.333,0.76,0.5,1.0,0.125,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.356,0.5
0.5,0.9,1.0,0.5,0.0,0.0,0.8,0.5,1.0,0.375,0.0,0.5,0.0,0.5,0.333,0.0,1.0,0.378,0.526
0.265,0.875,0.5,0.5,0.0,0.667,0.22,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.167,0.0,1.0,0.311,0.342
0.618,0.8,0.0,1.0,1.0,0.333,0.42,0.0,1.0,0.25,0.0,1.0,1.0,1.0,0.333,0.0,1.0,0.356,0.605
0.618,0.95,0.5,0.0,0.0,0.833,0.06,0.5,1.0,0.375,1.0,0.0,0.0,0.0,0.333,0.0,1.0,0.311,0.632
0.882,0.1,1.0,0.5,0.0,0.667,0.1,0.5,1.0,0.125,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.289,0.816
0.441,0.275,0.0,0.0,1.0,0.5,0.22,0.0,1.0,0.25,0.0,0.5,1.0,0.0,0.667,0.0,1.0,0.133,0.447
0.529,0.5,0.5,1.0,0.0,0.167,0.3,1.0,1.0,0.25,0.5,0.0,0.0,0.5,0.167,0.0,1.0,0.289,0.526
0.529,0.85,1.0,0.5,1.0,0.667,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.378,0.474
0.765,0.5,0.5,0.5,1.0,0.333,0.42,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.333,0.684
0.471,0.75,1.0,0.5,1.0,0.167,0.7,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.833,0.0,0.0,0.4,0.421
0.559,0.15,0.5,1.0,0.0,0.667,0.9,0.0,1.0,0.375,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.267,0.579
0.618,0.25,0.5,1.0,0.0,0.167,0.24,0.5,1.0,0.25,0.0,0.5,0.0,0.0,0.667,1.0,1.0,0.222,0.605
0.529,0.725,0.5,0.5,0.0,0.0,0.14,0.5,1.0,0.125,1.0,0.5,0.0,1.0,0.333,0.0,0.0,0.289,0.5
0.412,0.175,0.0,1.0,1.0,0.833,0.24,1.0,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.222,0.447
0.529,0.35,1.0,0.5,0.0,0.333,0.88,0.5,1.0,0.125,0.0,1.0,1.0,1.0,0.167,0.0,1.0,0.933,0.5
0.676,0.275,1.0,0.0,1.0,0.0,0.66,0.0,1.0,0.125,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.244,0.632
0.324,0.35,1.0,1.0,1.0,0.333,0.46,1.0,1.0,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.267,0.342
0.529,0.7,1.0,0.5,0.0,0.333,0.82,0.5,1.0,0.25,1.0,0.5,1.0,0.5,0.167,0.0,0.0,0.333,0.526
0.382,0.375,1.0,0.5,1.0,0.833,0.24,0.5,1.0,0.375,0.0,0.5,1.0,1.0,0.667,0.0,0.0,0.244,0.421
0.706,0.55,0.5,1.0,1.0,0.167,0.24,0.0,1.0,0.125,0.0,1.0,0.0,0.5,0.667,0.0,0.0,0.311,0.658
0.235,0.1,1.0,0.5,1.0,0.167,0.56,0.0,1.0,0.25,0.0,1.0,0.0,0.5,0.667,0.0,1.0,0.156,0.263
0.412,0.8,0.5,0.0,1.0,0.667,0.8,1.0,1.0,0.125,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.289,0.395
0.559,0.375,0.5,1.0,1.0,0.333,0.26,0.0,1.0,0.125,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.267,0.526
0.765,0.65,0.5,0.5,1.0,0.5,0.22,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.667,0.0,0.0,0.289,0.684
0.5,0.725,1.0,0.5,1.0,0.333,0.48,0.5,1.0,0.125,0.0,1.0,0.0,0.5,0.333,0.0,1.0,0.311,0.474
0.412,0.2,0.5,0.5,1.0,1.0,0.14,0.5,1.0,0.125,1.0,0.5,0.0,1.0,0.167,1.0,0.0,0.156,0.395
0.824,0.875,1.0,0.5,1.0,0.167,0.74,0.5,1.0,0.25,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.444,0.789
0.235,0.625,0.5,0.5,0.0,0.5,0.58,0.0,1.0,0.25,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.222,0.263
0.118,0.425,1.0,0.5,0.0,0.833,0.52,0.5,1.0,0.25,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.178,0.158
0.588,0.175,1.0,0.5,0.0,0.333,0.88,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.244,0.553
0.412,0.95,0.0,1.0,0.0,0.333,0.74,1.0,0.0,0.375,0.5,0.5,0.0,1.0,0.833,0.0,0.0,0.356,0.447
0.324,0.75,1.0,0.5,1.0,0.667,0.14,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.244,0.289
0.618,0.2,0.5,0.5,0.0,0.833,0.42,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.244,0.605
0.529,0.35,0.5,1.0,0.0,0.333,0.32,0.0,1.0,0.125,0.5,1.0,0.0,0.0,0.667,0.0,1.0,0.244,0.5
0.412,0.8,1.0,1.0,1.0,0.833,0.8,0.5,1.0,0.125,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.356,0.395
0.265,0.7,0.5,0.5,1.0,0.5,0.72,1.0,1.0,0.375,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.289,0.316
0.647,0.775,0.5,0.5,0.0,0.667,0.48,1.0,1.0,0.125,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.356,0.605
0.618,0.45,0.5,0.5,1.0,0.833,0.82,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.289,0.553
0.471,0.725,0.0,0.5,0.0,0.667,0.42,0.5,1.0,0.25,0.0,1.0,1.0,1.0,0.667,0.0,1.0,0.289,0.474
0.824,0.375,0.5,0.5,0.0,0.5,0.8,0.0,1.0,0.25,0.5,1.0,1.0,0.5,0.333,1.0,1.0,0.289,0.789
0.324,0.2,0.5,0.5,1.0,0.333,0.04,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.156,0.342
0.235,0.625,1.0,0.0,1.0,1.0,0.14,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.833,0.0,1.0,0.222,0.211
0.382,0.975,0.0,1.0,0.0,0.333,0.76,1.0,1.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.356,0.395
0.5,0.3,0.5,1.0,1.0,0.5,0.12,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.178,0.447
0.529,0.45,1.0,0.5,0.0,0.667,0.68,0.0,1.0,0.125,1.0,0.0,1.0,1.0,0.667,0.0,1.0,0.289,0.5
0.471,0.675,1.0,0.0,1.0,0.667,0.72,0.0,1.0,0.125,0.5,1.0,1.0,1.0,0.667,0.0,0.0,0.311,0.447
0.559,0.55,1.0,1.0,0.0,1.0,0.66,0.5,1.0,0.125,0.0,1.0,0.0,0.5,0.333,1.0,1.0,0.311,0.526
0.265,0.85,0.5,1.0,1.0,0.5,0.82,0.0,1.0,0.375,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.356,0.316
0.765,0.75,0.5,1.0,0.0,0.5,0.52,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.167,0.0,0.0,0.356,0.684
0.5,0.05,0.5,0.5,1.0,0.833,0.9,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.156,0.447
0.706,1.0,0.0,0.0,1.0,0.5,0.56,0.0,1.0,0.25,0.5,0.5,1.0,0.0,0.333,0.0,1.0,0.333,0.684
0.559,0.75,1.0,1.0,0.0,0.667,0.5,1.0,1.0,0.125,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.333,0.526
0.588,0.875,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.25,1.0,0.5,1.0,1.0,0.333,0.0,1.0,0.4,0.579
0.588,0.65,0.5,1.0,1.0,0.667,0.92,0.0,1.0,0.375,0.5,0.5,0.0,1.0,0.333,0.0,0.0,0.356,0.605
0.588,0.85,0.5,0.0,1.0,0.667,0.24,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.311,0.579
0.618,0.1,0.5,1.0,1.0,0.333,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.244,0.553
0.735,0.35,0.5,0.0,1.0,0.0,0.24,0.5,1.0,0.125,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.222,0.684
0.529,0.875,1.0,0.5,0.0,0.0,0.1,0.5,1.0,0.25,0.5,1.0,0.0,0.5,0.167,0.0,1.0,0.356,0.526
0.618,0.2,0.5,0.5,1.0,0.0,0.96,1.0,1.0,0.25,0.5,1.0,1.0,0.0,0.333,0.0,1.0,0.289,0.605
0.471,0.075,0.5,1.0,1.0,0.5,0.12,0.5,1.0,0.25,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.2,0.474
0.765,0.8,0.0,0.0,1.0,0.0,0.68,0.5,1.0,0.25,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.356,0.737
0.382,0.825,0.0,0.5,0.0,0.5,0.42,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.333,0.0,1.0,0.267,0.342
0.824,0.175,0.5,0.0,0.0,0.5,0.84,1.0,1.0,0.25,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.244,0.789
0.5,0.85,0.0,1.0,1.0,0.667,0.78,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.356,0.474
0.235,0.675,0.0,0.5,0.0,0.667,0.14,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.156,0.211
0.529,0.525,1.0,0.5,0.0,0.667,0.46,0.5,1.0,0.375,0.0,0.5,1.0,1.0,0.333,1.0,1.0,0.267,0.553
0.382,0.825,0.5,0.0,1.0,0.667,0.02,0.5,1.0,0.375,0.0,0.5,1.0,0.5,0.333,0.0,1.0,0.267,0.421
0.647,0.425,0.0,0.5,1.0,0.5,0.42,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.244,0.579
0.382,0.2,0.0,0.5,1.0,0.5,0.7,1.0,1.0,0.125,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.2,0.368
0.412,0.275,0.0,0.5,1.0,0.333,0.24,0.5,1.0,0.25,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.156,0.421
0.176,0.5,0.5,1.0,0.0,0.5,0.82,0.0,1.0,0.125,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.222,0.184
0.412,0.525,0.5,0.0,1.0,0.167,0.06,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.167,0.0,1.0,0.178,0.368
0.059,0.8,0.5,0.5,1.0,0.833,0.04,0.5,1.0,0.25,1.0,0.5,0.0,0.5,0.667,1.0,0.0,0.2,0.105
0.206,0.8,0.0,1.0,1.0,0.333,0.02,0.0,1.0,0.125,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.222,0.211
0.647,0.575,0.5,1.0,0.0,0.5,0.28,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.333,0.0,1.0,0.289,0.579
0.647,0.775,0.5,1.0,1.0,0.5,0.46,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.378,0.632
0.588,0.2,0.5,0.5,1.0,0.833,0.1,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.2,0.526
0.324,0.05,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.156,0.316
0.5,0.875,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.375,0.0,0.5,0.0,0.5,0.333,0.0,0.0,0.311,0.526
0.5,0.075,0.0,0.0,1.0,0.667,0.52,0.5,1.0,0.375,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.2,0.526
0.294,0.25,1.0,0.5,0.0,1.0,0.56,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.333,0.0,0.0,0.133,0.289
0.765,0.7,0.5,1.0,0.0,0.5,0.92,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.333,0.0,0.0,0.378,0.737
0.647,0.4,0.5,0.0,1.0,0.333,0.76,0.0,1.0,0.125,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.244,0.605
0.471,0.875,1.0,0.0,0.0,1.0,0.16,0.0,1.0,0.25,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.311,0.474
0.5,0.3,0.5,0.5,0.0,0.667,0.8,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.333,0.0,0.0,0.222,0.5
0.529,0.0,1.0,0.5,1.0,0.833,0.24,0.5,1.0,0.25,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.2,0.526
0.147,0.3,0.0,0.5,1.0,0.167,0.44,0.5,1.0,0.375,1.0,0.0,0.0,1.0,0.667,0.0,0.0,0.156,0.211
0.471,0.575,0.5,0.5,0.0,0.667,0.54,1.0,1.0,0.125,0.0,0.5,1.0,1.0,0.667,0.0,1.0,0.244,0.447
0.382,0.375,0.0,0.0,1.0,0.167,0.72,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.167,0.0,0.0,0.156,0.342
0.324,0.525,0.5,0.5,1.0,0.167,0.16,1.0,1.0,0.375,0.0,1.0,1.0,0.0,0.667,0.0,1.0,0.244,0.368
0.441,0.875,0.5,1.0,0.0,0.667,0.08,0.5,1.0,0.25,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.333,0.447
0.824,0.9,0.5,0.5,1.0,0.667,0.86,0.0,1.0,0.375,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.444,0.816
0.618,0.275,0.0,1.0,1.0,0.333,0.82,0.5,1.0,0.375,1.0,0.5,1.0,0.5,0.333,0.0,0.0,0.267,0.632
0.412,0.45,0.0,0.5,1.0,0.833,0.52,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.244,0.474
0.588,0.55,0.5,1.0,0.0,0.333,0.66,0.5,1.0,0.25,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.356,0.579
0.735,0.95,1.0,0.5,1.0,0.5,0.72,0.5,1.0,0.25,0.5,1.0,0.0,0.5,0.333,0.0,0.0,0.444,0.711
0.676,1.0,1.0,1.0,0.0,0.5,0.48,0.0,1.0,0.125,0.5,0.5,1.0,0.5,0.333,0.0,0.0,0.378,0.632
0.5,0.225,1.0,0.5,0.0,0.5,0.26,0.0,1.0,0.25,0.0,0.5,0.0,0.0,0.333,0.0,0.0,0.2,0.5
0.382,0.725,0.5,0.5,1.0,0.833,0.48,0.5,0.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.222,0.368
0.618,0.375,0.0,0.5,0.0,0.167,0.96,1.0,1.0,0.125,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.267,0.579
0.559,0.0,0.5,0.5,0.0,0.333,0.84,0.0,1.0,0.25,0.0,1.0,1.0,0.0,0.333,0.0,1.0,0.178,0.553
0.647,0.0,0.5,0.0,1.0,0.167,0.46,0.0,1.0,0.125,0.5,0.5,1.0,0.0,0.333,0.0,1.0,0.156,0.605
0.618,0.45,0.0,1.0,1.0,1.0,0.22,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.311,0.605
0.676,0.5,0.5,0.5,1.0,0.5,0.88,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.333,0.0,1.0,0.333,0.632
0.412,0.025,0.0,0.5,1.0,0.333,0.64,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.667,0.0,1.0,0.178,0.368
0.735,0.675,0.5,0.5,1.0,0.5,0.4,0.5,1.0,0.25,0.0,0.5,1.0,0.5,0.333,0.0,1.0,0.356,0.711
0.529,0.3,0.5,0.0,1.0,0.667,0.12,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.667,0.0,1.0,0.178,0.474
0.853,0.55,0.0,0.5,1.0,0.667,0.76,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.333,0.0,1.0,0.356,0.763
0.382,0.3,0.5,0.5,1.0,0.333,0.32,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.667,0.0,1.0,0.178,0.342
